parte_inclusion_digital,sexo,edad,departamento,ciudad,unidad_educativa,normalista,tecnico,licenciatura,especializacion,maestria,doctorado,otro,experiencia,tiempo_establecimiento,tiempo_establecimiento,area,curso_tecnologia,institucion,tiene_computadora,tipo_computadora,numero_computadoras,tienen_tablets,numero_tablet,origen_computadora,internet_casa,internet_movil,internet_colegio,ultima_semana_internet
Sí,Femenino,31,Tarija,Tarija,NAZARIA IGNACIA MARCH Tarde,1,0,1,1,0,0,,4,Menos de un año,NA,"Vida, Tierra y Territorio",1,manejo de las tic unefco,1,Computadora portátil,1,0,NA,Por cuenta propia,Sí,Sí,No,Sí
Sí,Femenino,36,Tarija,Tarija,PAMPA GALANA Tarde,1,0,1,1,0,0,,10,Menos de un año,NA,"Vida, Tierra y Territorio",0,,1,Computadora portátil,1,0,NA,Por cuenta propia,Sí,Sí,No,Sí
Sí,Masculino,68,Oruro,Oruro,LA SALLE TARDE,1,0,1,1,0,0,,43,Más de un año,23,Comunidad y Sociedad,0,,1,Computadora de escritorio,2,1,1,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,30,Tarija,Tarija,NAZARIA IGNACIA MARCH Tarde,0,0,1,0,0,0,,8,Más de un año,8,"Vida, Tierra y Territorio",1,,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,No,Sí
Sí,Femenino,35,Tarija,Tarija,PAMPA GALANA Tarde,1,0,1,0,0,0,,13,Más de un año,6,Comunidad y Sociedad,1,"manejo de las kuaas, uso de las redes sociales",1,Computadora portátil,2,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Masculino,45,Tarija,Tarija,NAZARIA IGNACIA MARCH Tarde,0,0,1,0,0,0,,16,Más de un año,8,Comunidad y Sociedad,1,RECURSOS TIC EN EL AULA,1,Computadora portátil,2,1,1,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Masculino,52,Tarija,Tarija,NAZARIA IGNACIA MARCH Tarde,1,0,1,0,0,0,,32,Más de un año,7,Cosmos y Pensamiento,1,Google Drive,1,Computadora portátil,1,0,NA,Por cuenta propia,No,Sí,No,Sí
Sí,Femenino,31,Tarija,Tarija,PAMPA GALANA Tarde,1,1,1,0,0,0,,6,Más de un año,6,"Vida, Tierra y Territorio",0,,1,Computadora portátil,3,1,1,Dotada por el ministerio,No,Sí,No,Sí
Sí,Femenino,35,La Paz,El Alto,SAN MARTIN DE PORRES MAÑANA,0,0,1,0,0,0,,12,Más de un año,9,"Ciencia, Tecnología y Producción",1,Tics para matemática ,1,Computadora portátil,2,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,48,Chuquisaca,Sucre,MCAL. SUCRE B,1,0,1,0,1,0,,22,Más de un año,14,Comunidad y Sociedad,1,,1,Computadora portátil,2,0,NA,Por cuenta propia,Sí,Sí,No,Sí
Sí,Masculino,43,Santa Cruz,Santa Cruz de la Sierra,LA SALLE TARDE,1,1,1,0,0,0,,12,Más de un año,6,"Ciencia, Tecnología y Producción",0,,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,46,Chuquisaca,Sucre,MCAL. SUCRE B,1,0,1,1,0,0,,20,Más de un año,13,Comunidad y Sociedad,0,,1,Computadora portátil,2,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,33,La Paz,El Alto,VILLA VICTORIA,1,0,0,0,0,0,,9,Más de un año,3,Comunidad y Sociedad,0,,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,Sí,Sí
Sí,Masculino,29,Santa Cruz,Santa Cruz de la Sierra,MODULO EDUCATIVO EL FUERTE A,0,0,1,0,0,0,,6,Más de un año,5,Cosmos y Pensamiento,1,"robotica basiva, ofimatica, mantenimiento CPU",1,Computadora portátil,1,0,NA,Por cuenta propia,Sí,Sí,Sí,Sí
Sí,Masculino,35,Santa Cruz,Santa Cruz de la Sierra,MODULO EDUCATIVO EL FUERTE A,1,0,1,0,0,0,,6,Más de un año,6,Cosmos y Pensamiento,0,,1,Computadora portátil,1,1,2,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,39,Chuquisaca,Sucre,MCAL. SUCRE B,0,0,1,0,0,0,,17,Más de un año,5,"Vida, Tierra y Territorio",1,Ofimatica,1,Computadora portátil,2,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,33,Oruro,Oruro,JESUS DE NAZARETH,0,0,1,0,0,0,,8,Más de un año,2,Cosmos y Pensamiento,0,,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,No,Sí
Sí,Masculino,63,Tarija,Tarija,LIDIA DE CAMPOS Tarde,1,0,0,1,0,0,,35,Más de un año,15,Comunidad y Sociedad,1,Winds,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,56,Santa Cruz,Santa Cruz de la Sierra,MODULO EDUCATIVO EL FUERTE A,1,0,1,0,0,0,,12,Más de un año,8,Comunidad y Sociedad,0,,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,64,Tarija,Tarija,PAMPA GALANA Tarde,1,0,0,0,0,0,,36,Más de un año,6,Cosmos y Pensamiento,1,Taller de capacitación de quipus y un curso de operador en computadoras,1,Computadora portátil,1,1,1,Dotada por el ministerio,No,Sí,No,Sí
Sí,Femenino,47,Oruro,Oruro,DONATO VASQUEZ SECUNDARIO,0,0,0,0,1,0,,22,Más de un año,21,Comunidad y Sociedad,1,Con el programa de Agetic,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,37,Tarija,Tarija,PAMPA GALANA Tarde,1,0,1,1,0,0,,11,Más de un año,6,Comunidad y Sociedad,1,El uso de las KUAA,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,No,Sí
Sí,Femenino,47,Oruro,Oruro,DONATO VASQUEZ SECUNDARIO,0,0,0,0,1,0,,22,Más de un año,21,Comunidad y Sociedad,1,Con Agetic,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Masculino,43,Potosí,Potosí,COPACABANA C,0,0,1,0,0,0,,17,Más de un año,4,"Ciencia, Tecnología y Producción",0,,1,Computadora de escritorio,1,1,1,Por cuenta propia,Sí,Sí,No,Sí
Sí,Femenino,41,Beni,Trinidad,ADHEMAR BRAVO MONASTERIO Mañana,1,0,1,0,0,0,,14,Más de un año,12,"Ciencia, Tecnología y Producción",1,Uso de las kipus,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,No,Sí
Sí,Femenino,60,Tarija,Tarija,NACIONAL SAN LUIS Mañana,0,0,0,1,0,0,,36,Más de un año,14,Cosmos y Pensamiento,1,"Uso de Kuass, elaboración de exámenes digitales uso de herramientas de conocimiento libre, uso de sistema operativo linux y trabajo colaborativo en aula. ",1,Computadora de escritorio,1,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Masculino,31,Tarija,Tarija,JOSE MANUEL BELGRANO MAÑANA 4 Mañana,1,0,1,1,0,0,,7,Más de un año,2,Comunidad y Sociedad,0,,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,50,Tarija,Tarija,AVELINA RAÑA 2 Mañana,1,0,1,0,0,0,,20,Más de un año,6,Comunidad y Sociedad,1,Capacitaciones de  la Alcaldía ,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,57,Tarija,Tarija,AVELINA RAÑA 2 Mañana,1,0,1,0,0,0,,25,Más de un año,18,Comunidad y Sociedad,1,Class rum,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,Sí,No
Sí,Masculino,52,Tarija,Tarija,AVELINA RAÑA 2 Mañana,1,0,1,0,0,0,,18,Más de un año,10,"Ciencia, Tecnología y Producción",1,Geogebra,1,Computadora de escritorio,2,1,1,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,57,Santa Cruz,Santa Cruz de la Sierra,PADRE JAIME GAGNÓN MAÑANA,1,0,1,0,0,0,,30,Más de un año,28,"Vida, Tierra y Territorio",1,Actualizacion tic,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,33,La Paz,La Paz,IRENE NAVA DE CASTILLO A,1,0,1,0,0,0,,10,Más de un año,5,"Vida, Tierra y Territorio",1,Los de unefco,1,Computadora portátil,1,1,1,Dotada por el ministerio,Sí,No,No,Sí
Sí,Femenino,52,Chuquisaca,Sucre,VICTORIA DIEZ (MAÑANA),0,0,1,0,0,0,,24,Más de un año,21,"Ciencia, Tecnología y Producción",1,Ofimatica,1,Computadora de escritorio,1,0,NA,Por cuenta propia,Sí,Sí,No,Sí
Sí,Femenino,38,Tarija,Tarija,NACIONAL EUSTAQUIO MENDEZ Mañana,0,0,1,0,0,0,,12,Más de un año,6,Cosmos y Pensamiento,1,uso de clasroom,1,Computadora portátil,2,1,1,Otro,No,Sí,No,Sí
Sí,Femenino,43,Santa Cruz,Santa Cruz de la Sierra,MATEO KULJIS ILIC I,1,0,1,1,0,0,,18,Más de un año,14,Comunidad y Sociedad,1,Paquete wuor exsel y los paquetes de la agetic examen en linia,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,41,Santa Cruz,Santa Cruz de la Sierra,MATEO KULJIS ILIC I,0,0,1,0,0,0,,19,Más de un año,13,"Vida, Tierra y Territorio",1,Herramientas de Software Libre ,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,No,Sí
Sí,Masculino,37,Tarija,Tarija,NACIONAL SAN LUIS Mañana,0,0,1,0,0,0,,12,Más de un año,10,"Vida, Tierra y Territorio",0,,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Masculino,70,Santa Cruz,Santa Cruz de la Sierra,MATEO KULJIS ILIC I,1,0,0,0,0,0,,36,Más de un año,13,Comunidad y Sociedad,1,Uso de sistemas operativos ,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Masculino,42,La Paz,La Paz,FERROVIARIO,1,1,1,0,0,0,,20,Más de un año,6,Cosmos y Pensamiento,1,Tic's,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Masculino,38,Santa Cruz,Santa Cruz de la Sierra,CASTULO CHAVEZ MAÑANA,1,0,0,0,0,0,Diplomado en educación superior ,10,Más de un año,8,Comunidad y Sociedad,1,Uso de las kipus en el aula/ las TIPs en el aula,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,Sí,Sí
Sí,Femenino,30,Tarija,Tarija,NACIONAL SAN LUIS Mañana,0,0,1,0,0,0,,5,Más de un año,1,Comunidad y Sociedad,1,"Uso de tecnología para el mejoramiento de del proceso enseñanza aprendizaje, a través de programas de software libre",1,Computadora portátil,2,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,50,Tarija,Tarija,NARCISO CAMPERO 2 Tarde,1,0,1,1,0,0,,28,Más de un año,13,Comunidad y Sociedad,1,Class-Room,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,No,No,No
Sí,Femenino,34,Oruro,Oruro,JORGE OBLITAS SECUNDARIA,0,1,0,0,0,0,,3,Más de un año,1,Comunidad y Sociedad,1,Capacitaciones por los voluntarios de AGETIC ,1,Computadora portátil,1,0,NA,Por cuenta propia,No,Sí,Sí,Sí
Sí,Femenino,48,Tarija,Tarija,NARCISO CAMPERO 2 Tarde,0,0,1,0,0,0,,22,Más de un año,12,Comunidad y Sociedad,1,Class-room,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,Sí,No
Sí,Femenino,54,Oruro,Oruro,JORGE OBLITAS SECUNDARIA,1,0,0,0,0,0,,12,Más de un año,7,Comunidad y Sociedad,1,Capacitaciones del AGETIC,1,Computadora de escritorio,1,0,NA,Por cuenta propia,Sí,No,No,Sí
Sí,Femenino,45,Tarija,Tarija,LIDIA DE CAMPOS Tarde,1,0,0,0,0,0,,15,Más de un año,12,Comunidad y Sociedad,1,De la alcaldía ,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
No,Femenino,44,Chuquisaca,Sucre,LA RECOLETA,1,0,1,0,0,0,,19,Más de un año,15,"Vida, Tierra y Territorio",1,Tics e aula,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,No
Sí,Masculino,46,La Paz,El Alto,HUMBERTO PORTOCARRERO TARDE,1,0,0,1,0,0,,18,Más de un año,5,Cosmos y Pensamiento,1,Filosofía jaqi runa,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Masculino,52,Tarija,Tarija,JUAN PABLO II Tarde,1,0,0,0,0,0,,21,Más de un año,15,"Vida, Tierra y Territorio",1,uso de las  kuaas,1,Computadora portátil,1,1,1,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,45,Chuquisaca,Sucre,LA RECOLETA,0,0,1,0,0,0,,22,Más de un año,19,"Ciencia, Tecnología y Producción",1,Imágenes digitales . Prezi .tics,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Masculino,46,Chuquisaca,Sucre,LA RECOLETA,0,0,1,0,0,0,,22,Más de un año,20,Comunidad y Sociedad,1,Uso de las tics,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,Sí,Sí
Sí,Masculino,43,Tarija,Tarija,LIDIA DE CAMPOS Tarde,1,0,0,0,0,0,,10,Más de un año,5,Comunidad y Sociedad,0,,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,56,Oruro,Oruro,ORURO SECUNDARIA (SECUNDARIA),1,0,1,0,0,0,,34,Más de un año,4,Comunidad y Sociedad,1,Curso de computación Normal Angel Mendoza Justiniano,1,Computadora portátil,2,0,NA,Dotada por el ministerio,No,Sí,No,Sí
Sí,Femenino,43,Chuquisaca,Sucre,LA RECOLETA,1,1,1,0,0,0,,15,Más de un año,5,"Vida, Tierra y Territorio",0,,1,Computadora portátil,1,0,NA,Por cuenta propia,Sí,Sí,No,Sí
Sí,Femenino,48,Tarija,Tarija,LIDIA DE CAMPOS Tarde,1,0,1,0,0,0,,26,Más de un año,10,Cosmos y Pensamiento,0,,1,Computadora portátil,2,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,34,Tarija,Tarija,JUAN PABLO II Tarde,1,1,1,0,0,0,,10,Más de un año,7,"Ciencia, Tecnología y Producción",1,no recuerdo el nombre del curso,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,50,Chuquisaca,Sucre,LA RECOLETA,1,0,1,0,0,0,,27,Más de un año,22,"Ciencia, Tecnología y Producción",1,,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,40,Tarija,Tarija,JOSE MANUEL BELGRANO TARDE 4 Tarde,1,1,1,0,0,0,,20,Más de un año,17,Comunidad y Sociedad,1,curso impartido por la alcaldia,1,Computadora portátil,1,0,NA,Por cuenta propia,Sí,Sí,Sí,Sí
Sí,Femenino,36,La Paz,El Alto,HUMBERTO PORTOCARRERO TARDE,0,0,0,1,0,0,,9,Más de un año,3,Comunidad y Sociedad,1,talleres de la agetic,1,Computadora portátil,2,0,NA,Dotada por el ministerio,No,Sí,No,Sí
Sí,Masculino,31,La Paz,El Alto,HUMBERTO PORTOCARRERO TARDE,0,0,0,0,1,0,,10,Más de un año,4,Comunidad y Sociedad,1,OFIMATICA BASICA,1,Computadora portátil,3,1,1,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,38,Tarija,Tarija,JOSE MANUEL BELGRANO TARDE 4 Tarde,1,1,1,0,0,0,,16,Más de un año,7,Comunidad y Sociedad,1,alcaldia,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,45,Tarija,Tarija,SAN JERONIMO 2 Tarde,0,0,1,0,0,0,,20,Más de un año,4,"Vida, Tierra y Territorio",1,inclusión digital,1,Computadora portátil,1,0,NA,Por cuenta propia,Sí,Sí,Sí,Sí
Sí,Femenino,55,Tarija,Tarija,SAN JERONIMO 2 Tarde,1,0,1,0,0,0,,26,Más de un año,9,Comunidad y Sociedad,1,no,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Masculino,56,Tarija,Tarija,SAN JERONIMO 2 Tarde,1,0,1,0,0,0,,16,Más de un año,3,"Ciencia, Tecnología y Producción",0,,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,45,Santa Cruz,Santa Cruz de la Sierra,MATEO KULJIS ILIC I,1,0,1,0,0,0,,16,Más de un año,16,Cosmos y Pensamiento,1,las TIC. Las aulas virtuales de bienaventuranza,1,Computadora portátil,1,1,1,Dotada por el ministerio,No,Sí,No,Sí
Sí,Femenino,47,Santa Cruz,Santa Cruz de la Sierra,MATEO KULJIS ILIC I,1,0,1,1,0,0,,19,Más de un año,13,"Ciencia, Tecnología y Producción",1,Agetic,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Masculino,43,Santa Cruz,Santa Cruz de la Sierra,MATEO KULJIS ILIC I,1,0,0,0,0,0,Con lic. En profocom,17,Menos de un año,NA,Comunidad y Sociedad,1,Las TICS,1,Computadora portátil,2,0,NA,Por cuenta propia,No,Sí,No,Sí
Sí,Femenino,36,Beni,Trinidad,NUESTRA SEÑORA DE FATIMA Mañana,0,0,1,0,0,0,,13,Más de un año,10,Comunidad y Sociedad,1,Internet,1,Computadora portátil,1,1,1,Por cuenta propia,No,Sí,No,Sí
Sí,Masculino,42,Tarija,Tarija,LOURDES Mañana,1,0,0,0,0,0,,5,Más de un año,3,Comunidad y Sociedad,0,,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,42,Tarija,Tarija,LOURDES Mañana,1,0,0,0,0,0,,13,Más de un año,2,Comunidad y Sociedad,0,,1,Computadora portátil,2,0,NA,Dotada por el ministerio,No,Sí,Sí,Sí
Sí,Femenino,26,Beni,Trinidad,NUESTRA SEÑORA DE FATIMA Mañana,0,0,1,0,0,0,,4,Más de un año,2,"Vida, Tierra y Territorio",1,Ofimática basica y avanzada,1,Computadora portátil,1,0,NA,Por cuenta propia,Sí,Sí,No,Sí
Sí,Masculino,42,Beni,Trinidad,NUESTRA SEÑORA DE FATIMA Mañana,0,0,1,1,0,0,,14,Más de un año,14,Cosmos y Pensamiento,0,,0,,NA,0,NA,Otro,Sí,Sí,No,Sí
Sí,Femenino,52,Chuquisaca,Sucre,LA RECOLETA,0,0,1,0,0,0,,23,Más de un año,23,Comunidad y Sociedad,1,Uso básico de TICs,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Masculino,35,Beni,Trinidad,NUESTRA SEÑORA DE FATIMA Mañana,1,0,0,0,0,0,,8,Más de un año,2,"Ciencia, Tecnología y Producción",1,Las quipus,1,Computadora portátil,2,0,NA,Por cuenta propia,Sí,Sí,No,Sí
Sí,Masculino,58,Santa Cruz,Santa Cruz de la Sierra,MATEO KULJIS ILIC I,1,0,1,0,1,0,,31,Más de un año,2,"Ciencia, Tecnología y Producción",0,,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,29,Beni,Trinidad,NUESTRA SEÑORA DE FATIMA Mañana,0,0,1,0,0,0,,8,Más de un año,3,Comunidad y Sociedad,1,El taller de agetic,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,49,Chuquisaca,Sucre,MARIA JOSEFA MUJIA,1,0,1,1,0,0,,24,Más de un año,19,Comunidad y Sociedad,1,Manejo de las tics en el aula,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,No,Sí
Sí,Masculino,60,Beni,Trinidad,SAN ANTONIO Mañana,1,0,1,0,0,0,,17,Más de un año,2,"Vida, Tierra y Territorio",1,Inclusiom digital,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,No
No,Masculino,50,Beni,Trinidad,MARIO SAELLY Mañana,1,0,0,0,0,0,,26,Más de un año,18,Cosmos y Pensamiento,1,Manejo de computadoras para la promocion,1,Computadora portátil,2,0,NA,Otro,Sí,Sí,No,Sí
Sí,Masculino,50,Beni,Trinidad,MARIO SAELLY Mañana,1,0,1,1,0,0,,18,Más de un año,8,Comunidad y Sociedad,1,Computacion,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,Sí,Sí
Sí,Masculino,47,Tarija,Tarija,ESTEBAN MIGLIACCI MAÑANA Mañana,1,0,0,0,0,0,,7,Menos de un año,NA,Comunidad y Sociedad,0,,1,Computadora portátil,1,0,NA,Por cuenta propia,Sí,Sí,No,Sí
Sí,Femenino,53,Chuquisaca,Sucre,CARDENAL MAURER,0,0,1,0,0,0,,28,Más de un año,20,"Vida, Tierra y Territorio",0,,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,No,Sí
Sí,Masculino,40,Beni,Trinidad,MARIO SAELLY Mañana,1,0,1,1,0,0,,15,Más de un año,13,Comunidad y Sociedad,0,,1,Computadora portátil,2,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,42,La Paz,El Alto,ADELA ZAMUDIO,0,0,1,0,0,0,,22,Más de un año,10,Comunidad y Sociedad,0,,1,Computadora de escritorio,2,1,1,Por cuenta propia,Sí,Sí,Sí,Sí
Sí,Femenino,58,Beni,Trinidad,NUESTRA SEÑORA DE FATIMA Mañana,1,0,1,0,0,0,,27,Más de un año,8,Comunidad y Sociedad,1,Comunicacion,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,31,Beni,Trinidad,NUESTRA SEÑORA DE FATIMA Mañana,0,0,1,0,0,0,,7,Más de un año,1,Comunidad y Sociedad,1,Inclusión Digital,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,No,Sí
Sí,Femenino,51,Oruro,Oruro,ORURO SECUNDARIA (MAÑANA),1,0,1,0,0,0,,19,Más de un año,18,Comunidad y Sociedad,1,Curso de tecnologia,1,Computadora portátil,2,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,50,Oruro,Oruro,ORURO SECUNDARIA (MAÑANA),0,0,1,0,0,0,,20,Más de un año,12,"Vida, Tierra y Territorio",1,Inclusión digital,1,Computadora portátil,2,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,54,Beni,Trinidad,NUESTRA SEÑORA DE FATIMA Mañana,0,0,1,0,0,0,,18,Más de un año,14,Cosmos y Pensamiento,1,Agetic,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,No,Sí
Sí,Masculino,65,Oruro,Oruro,ORURO SECUNDARIA (MAÑANA),0,0,1,0,1,0,,38,Más de un año,2,"Vida, Tierra y Territorio",1,Inclusión digital,1,Computadora portátil,3,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,54,Beni,Trinidad,LA PALMERA Mañana,1,0,1,0,0,0,,19,Más de un año,3,Comunidad y Sociedad,1,Uso de las kuas,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Masculino,42,Tarija,Tarija,BOLIVIA 2 Mañana,0,0,1,0,0,0,,18,Más de un año,8,Comunidad y Sociedad,1,,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,Sí,Sí
Sí,Masculino,47,Oruro,Machacamarca,REPUBLICA DE MEXICO,0,0,1,0,0,0,,8,Más de un año,3,Comunidad y Sociedad,1,Agetic,1,Computadora portátil,4,0,NA,Por cuenta propia,Sí,Sí,Sí,Sí
Sí,Masculino,50,Oruro,Oruro,LA SALLE TARDE,1,0,1,1,0,0,,23,Más de un año,3,Comunidad y Sociedad,1,Uso de los p rograma office para la eseñanza a los estudiantes,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,47,La Paz,El Alto,AYACUCHO TARDE,1,0,1,0,0,0,,22,Más de un año,19,Comunidad y Sociedad,1,Agetic,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,Sí,No
Sí,Femenino,46,La Paz,La Paz,IRENE NAVA DE CASTILLO A,1,0,1,0,0,0,Tecnico Superior UMSA,14,Más de un año,11,"Vida, Tierra y Territorio",1,UNEFCO,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,No,Sí
Sí,Femenino,49,Tarija,Tarija,SAN ROQUE Tarde,1,0,1,0,0,0,,21,Más de un año,8,"Ciencia, Tecnología y Producción",1,clas room,1,Computadora portátil,2,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Masculino,58,Tarija,Tarija,SAN JORGE 1 Tarde,1,0,0,0,0,0,,28,Más de un año,4,"Ciencia, Tecnología y Producción",1,classroom,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,37,Beni,Trinidad,HORACIO RIVERO EGUEZ Tarde,1,0,1,1,0,0,,11,Más de un año,4,Comunidad y Sociedad,1,Imclusion digital,1,Computadora portátil,2,0,NA,Dotada por el ministerio,No,Sí,No,Sí
Sí,Femenino,44,Beni,Trinidad,HORACIO RIVERO EGUEZ Tarde,1,0,0,0,0,0,,20,Más de un año,18,"Vida, Tierra y Territorio",1,Inclucion digital,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,Sí,Sí
Sí,Femenino,49,Beni,Trinidad,HORACIO RIVERO EGUEZ Tarde,1,0,1,0,0,0,,14,Más de un año,4,"Ciencia, Tecnología y Producción",1,Inclusion digetal,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,56,Beni,Trinidad,HORACIO RIVERO EGUEZ Tarde,0,1,0,0,0,0,,37,Más de un año,6,Comunidad y Sociedad,1,tic,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,No,Sí
Sí,Masculino,32,Tarija,Tarija,SAN ROQUE Tarde,0,0,1,0,0,0,,7,Más de un año,3,Comunidad y Sociedad,1,Capacitacion en tics de la Alcaldia. ,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Masculino,49,Beni,Trinidad,HORACIO RIVERO EGUEZ Tarde,1,0,1,0,0,0,,11,Más de un año,9,Comunidad y Sociedad,0,,1,Computadora portátil,1,0,NA,Dotada por el ministerio,No,Sí,Sí,Sí
No,Femenino,44,Beni,Trinidad,HORACIO RIVERO EGUEZ Tarde,1,0,1,1,0,0,,11,Más de un año,5,"Ciencia, Tecnología y Producción",0,,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,No,Sí
Sí,Femenino,43,Tarija,Tarija,SAN ROQUE Tarde,1,1,1,0,0,0,,12,Más de un año,5,"Ciencia, Tecnología y Producción",1,clas room,1,Computadora portátil,2,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
Sí,Femenino,48,Tarija,Tarija,SAN ROQUE Tarde,0,0,1,0,0,0,,22,Más de un año,8,Comunidad y Sociedad,1,De la Alcaldia,1,Computadora portátil,1,0,NA,Dotada por el ministerio,Sí,Sí,Sí,Sí
